Server,Date,Rank,Power,Tech,Equip,Prayer Bonus,1,2,3,4,5
merger10,2016-05-25,36,171616,28832,22608,1,Gerber,Blaine,Awakened Baggins,Sebastian,Mira
merger10,2016-05-25,37,180173,33912,20739,2,Chavez,Awakened Baggins,Awakened York,Ruby,Awakened Pandarus
merger10,2016-05-25,38,194940,36753,22310,4,Jacob,Blaine,Alma,Karna,Mira
merger10,2016-05-25,39,188913,35280,24279,4,Gerber,Saizo,Blaine,Karna,Sebastian
merger10,2016-05-25,40,177003,32645,26722,1,Jacob,Blaine,Sebastian,Ruby,Smoke
merger10,2016-05-25,41,197955,30797,34049,1,Spartacus,Jolie,Alma,Awakened Lufia,Karna
merger10,2016-05-25,42,171672,30361,21327,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger10,2016-05-25,43,191287,39404,27457,2,Jacob,Lorya,Gearz,Robin,Sebastian
merger10,2016-05-25,44,171594,34713,21101,2,Gerber,Blaine,Awakened Baggins,Sebastian,Theresa
merger10,2016-05-25,45,195289,39410,29324,1,Jacob,Blaine,Jolie,Sebastian,Mira
merger10,2016-05-25,46,182433,33635,24457,2,Jacob,Blaine,Awakened Baggins,Karna,Ruby
merger10,2016-05-25,47,182433,33635,24457,2,Jacob,Blaine,Awakened Baggins,Karna,Ruby
merger10,2016-05-25,48,179714,26983,26859,1,Gerber,Spartacus,Blaine,Sebastian,Awakened Crabbie
merger10,2016-05-25,49,178159,38511,21315,1,Gerber,Blaine,Awakened Baggins,Alma,Sebastian
merger10,2016-05-25,50,190333,32704,28579,2,Spartacus,Awakened Baggins,Awakened York,Mira,Awakened Pandarus
merger11,2016-05-25,1,259789,42090,34025,20,Monk Sun,Muse,Ariel,Theresa,Awakened Aurai
merger11,2016-05-25,2,244693,42285,30312,18,Monk Sun,Ariel,Robin,Awakened Aurai,Smoke
merger11,2016-05-25,3,243927,43625,45865,6,Saizo,Awakened Little Red,Awakened West,Coco,Ruby
merger11,2016-05-25,4,229197,42984,33529,10,Monk Sun,Ariel,Ruby,Awakened Aurai,Smoke
merger11,2016-05-25,5,205773,21835,28799,15,Charon,Ariel,Robin,Awakened Aurai,Smoke
merger11,2016-05-25,6,231631,39890,35546,10,Monk Sun,Saizo,Awakened York,Ariel,Ruby
merger11,2016-05-25,7,215836,38275,37703,8,Pulan,Saizo,Rams,Ariel,Robin
merger11,2016-05-25,8,217636,38832,26880,13,Gerber,Saizo,Ariel,Theresa,Awakened Aurai
merger11,2016-05-25,9,223652,39785,29249,10,Monk Sun,Muse,Ariel,Theresa,Awakened Aurai
merger11,2016-05-25,10,206602,39266,25096,12,Monk Sun,Muse,Ariel,Theresa,Awakened Aurai
merger11,2016-05-25,11,218582,42396,26658,15,Pulan,Muse,Ariel,Theresa,Awakened Aurai
merger11,2016-05-25,12,220460,39409,36719,10,Pulan,Saizo,Ariel,Robin,Zoe
merger11,2016-05-25,13,202560,33410,32769,8,Pulan,Saizo,Robin,Ariel,Mira
merger11,2016-05-25,14,223430,39025,39656,5,Monk Sun,Saizo,Awakened West,Coco,Awakened Aurai
merger11,2016-05-25,15,216734,32970,47018,10,Spartacus,Ariel,Awakened West,Coco,Smoke
merger11,2016-05-25,16,200586,23903,25535,7,Monk Sun,Robin,Ariel,Sebastian,Theresa
merger11,2016-05-25,17,228013,38865,38555,2,Monk Sun,Saizo,Awakened West,Coco,Ruby
merger11,2016-05-25,18,199391,39183,29766,8,Pulan,Blaine,Awakened Baggins,Sebastian,Theresa
merger11,2016-05-25,19,219329,38180,37750,10,Charon,Saizo,Coco,Sebastian,Smoke
merger11,2016-05-25,20,186080,24520,28226,9,Saizo,Rams,Ariel,Robin,Smoke
merger11,2016-05-25,21,193133,33793,33576,7,Pulan,Saizo,Ariel,Theresa,Smoke
